SCTG,DistanceGroup,Tonnage,Proportion,cumProporition
24,6,8271518.6,0.0375316448589629,0.573429578075447
24,7,7548549.5,0.0342512049763512,0.607680783051798
24,8,6680466.5,0.030312317277531,0.637993100329329
24,9,6889855.1,0.0312624086637385,0.669255508993068
24,10,6915290.1,0.0313778188360601,0.700633327829128
24,11,5953039.6,0.0270116503272498,0.727644978156378
24,12,4064975.1,0.0184446422950348,0.746089620451413
24,13,2949525.7,0.0133833406449432,0.759472961096356
24,14,2753604.9,0.0124943587975127,0.771967319893868
24,15,4257530.7,0.0193183546983176,0.791285674592186
24,16,3720144.8,0.0168799902665416,0.808165664858728
24,17,2593912.7,0.0117697625985576,0.819935427457285
24,18,2175979.9,0.00987341125329048,0.829808838710576
24,19,1871204.9,0.00849050835298263,0.838299347063558
24,20,1385664.9,0.00628739236835305,0.844586739431911
24,21,1085961.2,0.00492750026446331,0.849514239696375
24,22,1211647.2,0.00549779485531916,0.855012034551694
24,23,1132672.6,0.00513945114802476,0.860151485699719
24,24,1163878.1,0.00528104470542138,0.86543253040514
24,25,770437.2,0.00349582425850239,0.868928354663643
24,26,300707.2,0.00136444544015571,0.870292800103798
24,27,132035.3,0.000599104254984885,0.870891904358783
24,28,87443.3,0.000396770053916792,0.8712886744127
24,29,38138.7,0.000173052641601087,0.871461727054301
24,30,71701.2,0.000325340980840141,0.871787068035141
24,31,110854.8,0.000502998685696162,0.872290066720837
24,32,167261.8,0.000758942919631575,0.873049009640469
24,33,245089.1,0.00111208080460616,0.874161090445075
24,34,121308.6,0.000550432334582187,0.874711522779657
24,35,53220,0.000241483364299514,0.874953006143957
24,36,229707.2,0.00104228612288277,0.87599529226684
24,37,150525.1,0.000683000893639999,0.876678293160479
24,38,803763.1,0.00364703903584755,0.880325332196327
24,39,347694.8,0.0015776495688359,0.881902981765163
24,40,2493569.4,0.0113144593729109,0.893217441138074
24,41,272012.7,0.00123424543269813,0.894451686570772
24,42,233658.8,0.00106021633074384,0.895511902901516
24,43,135470.2,0.000614689959758136,0.896126592861274
24,44,87299.4,0.000396117114117418,0.896522709975391
24,45,114181,0.000518091169092123,0.897040801144484
24,46,57081.3,0.000259003839958471,0.897299804984442
24,47,42577.9,0.000193195312604439,0.897493000297046
24,48,45694.5,0.000207336745396169,0.897700337042443
24,49,47677.2,0.000216333157767395,0.89791667020021
24,50,33068.4,0.000150046382638144,0.898066716582848
24,51,17956.8,8.14781750479803e-05,0.898148194757896
24,52,105180.5,0.000477251803808813,0.898625446561705
24,53,79548.8,0.000360949114054663,0.89898639567576
24,54,77050.3,0.000349612282305277,0.899336007958065
24,55,419993.1,0.00190569986415975,0.901241707822225
24,56,181996.8,0.000825802321603641,0.902067510143828
24,57,430469,0.0019532337908051,0.904020743934633
24,58,142123.4,0.000644878556514196,0.904665622491148
24,59,130591.4,0.000592552623460795,0.905258175114608
24,60,425065,0.00192871338305097,0.907186888497659
24,61,310925.1,0.00141080870336646,0.908597697201026
24,62,520810.6,0.00236315475104939,0.910960851952075
24,63,418774.3,0.00190016961379507,0.91286102156587
24,64,1360960.8,0.00617529862201725,0.919036320187887
24,65,483807.7,0.00219525575103363,0.921231575938921
24,66,189628.4,0.000860430364500825,0.922092006303422
24,67,316294.6,0.00143517256891712,0.923527178872339
24,68,183532.6,0.000832770945258116,0.924359949817597
24,69,1889820.9,0.00857497761848055,0.932934927436078
24,70,623135.5,0.00282744939786659,0.935762376833944
24,71,1012041.3,0.00459209203183115,0.940354468865775
24,72,479678,0.00217651742240628,0.942530986288182
24,73,411461.1,0.00186698629662493,0.944397972584807
24,74,244894.6,0.00111119826957504,0.945509170854382
24,75,798513.3,0.00362321830368108,0.949132389158063
24,76,469138.9,0.00212869672859401,0.951261085886657
24,77,1020097.2,0.00462864531695817,0.955889731203615
24,78,674057,0.00305850342145128,0.958948234625066
24,79,1291734.6,0.00586118784272993,0.964809422467796
24,80,536743.5,0.00243544957057302,0.967244872038369
24,81,1124786.6,0.00510366877653159,0.972348540814901
24,82,216052.2,0.000980327172497396,0.973328867987398
24,83,674817.9,0.00306195597109231,0.97639082395849
24,84,594940.6,0.00269951630301337,0.979090340261504
24,85,244169.1,0.00110790634584713,0.980198246607351
24,86,387114.7,0.00175651559800445,0.981954762205355
24,87,326039.5,0.0014793896158311,0.983434151821186
24,88,156765.5,0.000711316428900703,0.984145468250087
24,89,177296.7,0.00080447582854569,0.984949944078633
24,90,92563.7,0.000420003639383895,0.985369947718017
24,91,49370.7,0.000224017338102631,0.985593965056119
24,92,222207.5,0.00100825657032289,0.986602221626442
24,93,44338.6,0.000201184409927291,0.98680340603637
24,94,95114.7,0.000431578687529857,0.9872349847239
24,95,539768.8,0.00244917673370747,0.989684161457607
24,96,53919.9,0.000244659129174997,0.989928820586782
24,97,112488.5,0.000510411526212061,0.990439232112994
24,98,230631,0.00104647782397146,0.991485709936966
24,99,226759.9,0.00102891288125181,0.992514622818217
24,100,88958.7,0.000403646113485741,0.992918268931703
24,101,91314.4,0.000414334996636443,0.993332603928339
24,102,175288.9,0.000795365526049625,0.994127969454389
24,103,145627.8,0.00066077961442196,0.994788749068811
24,104,87315.3,0.000396189259654666,0.995184938328466
24,105,344510.8,0.00156320231156552,0.996748140640031
24,106,288025.5,0.00130690279489007,0.998055043434921
24,107,152743.7,0.000693067691686502,0.998748111126608
24,108,89593.5,0.000406526490029472,0.999154637616637
24,109,51655.9,0.000234386330663646,0.999389023947301
24,110,26288.2,0.000119281529075131,0.999508305476376
24,111,43596.3,0.000197816256952478,0.999706121733329
24,112,12540.8,5.69033178317802e-05,0.99976302505116
24,113,8354.4,3.79077154961266e-05,0.999800932766656
24,114,5476,2.48471045265715e-05,0.999825779871183
24,115,3343.9,1.51727963525206e-05,0.999840952667535
24,116,2736.4,1.24162923350092e-05,0.999853368959871
24,117,811.1,3.68032989070529e-06,0.999857049289761
24,118,207.6,9.41975693885364e-07,0.999857991265455
24,119,658.6,2.98836797684442e-06,0.999860979633432
24,120,281.3,1.27638614012501e-06,0.999862256019572
24,121,124.5,5.64913169020847e-07,0.999862820932741
24,122,370.2,1.67976590499211e-06,0.999864500698646
24,123,316.8,1.43746579876148e-06,0.999865938164445
24,124,1817.1,8.24500979460065e-06,0.999874183174239
24,125,3145.6,1.42730189917428e-05,0.999888456193231
24,126,1968,8.92971178018495e-06,0.999897385905011
24,127,1354.9,6.14779801370559e-06,0.999903533703025
24,128,1591.4,7.22090616208655e-06,0.999910754609187
24,129,7316.5,3.31982907722171e-05,0.999943952899959
24,130,4472.3,2.02928607695738e-05,0.999964245760729
24,131,7862.2,3.56743800600458e-05,0.999999920140789
24,132,10.7,4.85507703495828e-08,0.999999968691559
24,133,3.2,1.45198565531463e-08,0.999999983211416
24,140,0.9,4.08370965557239e-09,0.999999987295126
24,144,2.8,1.2704874484003e-08,1
25,1,81041091.6,0.272818238652478,0.272818238652478
25,2,182370183.3,0.613934378330062,0.886752616982541
25,3,18637660.8,0.0627421680985642,0.949494785081105
25,4,1226932,0.00413036671369766,0.953625151794803
25,5,779489.1,0.00262408660979593,0.956249238404599
25,6,1314907.3,0.00442652840052917,0.960675766805128
25,7,107156.3,0.000360732962122595,0.96103649976725
25,8,18409.9,6.19754299036153e-05,0.961098475197154
25,9,47104.9,0.000158574811816838,0.961257050008971
25,10,31947.2,0.000107547648505249,0.961364597657476
25,11,21191.1,7.13381133319845e-05,0.961435935770808
25,12,103460,0.000348289669027427,0.961784225439836
25,13,69821.6,0.000235048733374883,0.96201927417321
25,14,393284.3,0.00132395958516029,0.963343233758371
25,15,1713362.5,0.00576789539966176,0.969111129158032
25,16,633101.1,0.00213128332282911,0.971242412480862
25,17,382417.9,0.00128737873401473,0.972529791214876
25,18,50862.9,0.000171225812940026,0.972701017027816
25,19,72952.4,0.000245588316748081,0.972946605344564
25,20,49011,0.000164991542322668,0.973111596886887
25,21,31039.7,0.000104492623619859,0.973216089510507
25,22,12674.3,4.26669993442328e-05,0.973258756509851
25,23,24002.5,8.08024626022697e-05,0.973339558972453
25,24,11328.5,3.81364731836189e-05,0.973377695445637
25,25,7730.6,2.60244356793295e-05,0.973403719881316
25,26,14751.5,4.96597240736332e-05,0.97345337960539
25,27,18214.5,6.13176317079072e-05,0.973514697237098
25,28,6126.1,2.06230170252167e-05,0.973535320254123
25,29,8500.9,2.86175879319085e-05,0.973563937842055
25,30,871.2,2.93282388997385e-06,0.973566870665945
25,31,3894,1.3108834053671e-05,0.973579979499999
25,32,7318.1,2.46357880041525e-05,0.973604615288003
25,33,18717.4,6.30106036251109e-05,0.973667625891628
25,34,3543,1.19272211227931e-05,0.973679553112751
25,35,6215.7,2.09246481323582e-05,0.973700477760883
25,36,8835.8,2.97450015232219e-05,0.973730222762406
25,37,17623.9,5.93294248789143e-05,0.973789552187285
25,38,10940.3,3.68296294805796e-05,0.973826381816766
25,39,6753.2,2.27340981333464e-05,0.973849115914899
25,40,6421.5,2.16174570815738e-05,0.973870733371981
25,41,1887,6.35243191044612e-06,0.973877085803891
25,42,3898,1.3122299728097e-05,0.973890208103619
25,43,6779.1,2.28212883752545e-05,0.973913029391995
25,44,4468.8,1.50438514686813e-05,0.973928073243463
25,45,3110.2,1.04702351499044e-05,0.973938543478613
25,46,926.8,3.11999676449468e-06,0.973941663475378
25,47,3398.7,1.14414469178766e-05,0.973953104922295
25,48,1236.9,4.16392317436715e-06,0.97395726884547
25,49,2614.5,8.8015014466674e-06,0.973966070346916
25,50,7338.5,2.47044629437249e-05,0.97399077480986
25,51,877050.9,0.00295252046859856,0.976943295278459
25,52,7207.7,2.4264135389996e-05,0.976967559413849
25,53,269.4,9.06913172588333e-07,0.976968466327021
25,54,3333.3,1.12212831410122e-05,0.976979687610162
25,55,19991.5,6.72997575716394e-05,0.977046987367734
25,56,6132.5,2.06445621042983e-05,0.977067631929838
25,57,33668.1,0.000113340918285157,0.977180972848124
25,58,27931.8,9.40301312327498e-05,0.977275002979356
25,59,19128.5,6.43945383142388e-05,0.977339397517671
25,60,3417304.3,0.0115040767795574,0.988843474297228
25,61,1433930.6,0.00482721065225498,0.993670684949483
25,62,65366.1,0.000220049655273668,0.993890734604756
25,63,709030.9,0.00238689481433616,0.996277629419093
25,64,58649.4,0.000197438431419459,0.996475067850512
25,65,61839.1,0.000208176296848579,0.996683244147361
25,66,74723,0.000251548897532732,0.996934793044893
25,67,23276,7.83567594846549e-05,0.997013149804378
25,68,53891.9,0.000181422694899084,0.997194572499277
25,69,27454.5,9.24233396318723e-05,0.997286995838909
25,70,90290.8,0.000303956629114843,0.997590952468024
25,71,69311,0.00023332984003441,0.997824282308058
25,72,28860.5,9.71565241925968e-05,0.997921438832251
25,73,87437.5,0.000294351226904946,0.998215790059156
25,74,38881.3,0.000130890731764509,0.99834668079092
25,75,42567.8,0.000143301033957333,0.998489981824878
25,76,109225.3,0.000367698082219423,0.998857679907097
25,77,20059,6.75269908275775e-05,0.998925206897925
25,78,25206.6,8.4855967246344e-05,0.999010062865171
25,79,15686.1,5.28059789032585e-05,0.999062868844074
25,80,6951.4,2.34013223011527e-05,0.999086270166375
25,81,16014.1,5.39101642061872e-05,0.999140180330582
25,82,15954.5,5.37095256572404e-05,0.999193889856239
25,83,19928.1,6.7086326631988e-05,0.999260976182871
25,84,13086.9,4.40559836612704e-05,0.999305032166532
25,85,30304.1,0.000102016286092925,0.999407048452625
25,86,21623.5,7.27937527374307e-05,0.999479842205363
25,87,26066.5,8.77507506060645e-05,0.999567592955968
25,88,2125.1,7.15397618065132e-06,0.999574746932149
25,89,4410.8,1.48485991895049e-05,0.999589595531339
25,90,4328.5,1.45715429381908e-05,0.999604167074277
25,91,1417.1,4.77055180725659e-06,0.999608937626084
25,92,1220.1,4.10736734177812e-06,0.999613044993426
25,93,469,1.57885032644368e-06,0.999614623843752
25,94,1122.2,3.77779496020277e-06,0.999618401638713
25,95,9536.2,3.21028411152074e-05,0.999650504479828
25,96,612.2,2.06092147089301e-06,0.999652565401299
25,97,2132.8,7.1798976039213e-06,0.999659745298903
25,98,2101.7,7.07520198525946e-06,0.999666820500888
25,99,1013.2,3.41085533209539e-06,0.99967023135622
25,100,2964.5,9.9797479589388e-06,0.999680211104179
25,101,987.7,3.32501165762991e-06,0.999683536115836
25,102,2795.8,9.41183314002398e-06,0.999692947948976
25,103,6314.2,2.12562403650974e-05,0.999714204189342
25,104,2514.9,8.46620615346102e-06,0.999722670395495
25,105,4716.5,1.58777133575088e-05,0.999738548108853
25,106,49128.3,0.000165386423225209,0.999903934532078
25,107,13517.4,4.55052268713643e-05,0.999949439758949
25,108,7122.6,2.39776531665837e-05,0.999973417412116
25,109,1855.1,6.2450431568991e-06,0.999979662455273
25,110,1868.6,6.29048980808671e-06,0.999985952945081
25,111,972.3,3.27316881108996e-06,0.999989226113892
25,112,814.1,2.74060138754329e-06,0.999991966715279
25,113,312.9,1.05335238197064e-06,0.999993020067661
25,114,182.8,6.15381321266322e-07,0.999993635448983
25,115,504.9,1.69970475441666e-06,0.999995335153737
25,116,365.9,1.23177256811459e-06,0.999996566926305
25,117,83.9,2.82442521084488e-07,0.999996849368826
25,119,3,1.00992558194692e-08,0.999996859468082
25,120,13.3,4.47733674663134e-08,0.99999690424145
25,121,0,0,0.99999690424145
25,122,0.9,3.02977674584076e-09,0.999996907271226
25,123,3.1,1.04358976801182e-08,0.999996917707124
25,124,1.4,4.71298604908562e-09,0.99999692242011
25,125,58.9,1.98282055922245e-07,0.999997120702166
25,126,137.6,4.63219200252987e-07,0.999997583921366
25,127,445.6,1.50007613105182e-06,0.999999083997497
25,128,164.3,5.53102577046263e-07,0.999999637100074
25,129,73,2.4574855827375e-07,0.999999882848632
25,130,34.8,1.17151367505843e-07,1
26,1,116173118,0.308058882640598,0.308058882640598
26,2,135669436.3,0.359757710514904,0.667816593155502
26,3,34252160.3,0.0908272276039338,0.758643820759436
26,4,17587591.6,0.0466374141445973,0.805281234904033
26,5,13902957.4,0.0368667863596795,0.842148021263713
26,6,6166768,0.0163525580813265,0.858500579345039
26,7,4038665.6,0.0107094208497961,0.869210000194835
26,8,4759895,0.0126219211503523,0.881831921345188
26,9,3003327.7,0.00796399194059298,0.889795913285781
26,10,2178335.6,0.00577634174329587,0.895572255029076
26,11,1363224.3,0.00361489268667569,0.899187147715752
26,12,1038528.6,0.00275388976050643,0.901941037476259
26,13,1021761.8,0.00270942885799834,0.904650466334257
26,14,2429882.7,0.00644337487360647,0.911093841207863
26,15,3247604.8,0.0086117470475936,0.919705588255457
26,16,3320273,0.00880444295591469,0.928510031211372
26,17,3779301.4,0.0100216589387404,0.938531690150112
26,18,2205123.8,0.0058473766186786,0.944379066768791
26,19,1927863.6,0.00511215947995371,0.949491226248744
26,20,971398.6,0.00257587962229473,0.952067105871039
26,21,1241411.2,0.0032918781362959,0.955358984007335
26,22,1280001.3,0.00339420837664453,0.95875319238398
26,23,983205.7,0.00260718877621815,0.961360381160198
26,24,1355856.5,0.00359535532489532,0.964955736485093
26,25,764226.4,0.00202651641723558,0.966982252902329
26,26,385165.4,0.00102135179634086,0.968003604698669
26,27,143282.5,0.000379945443591791,0.968383550142261
26,28,112397.2,0.000298046195540106,0.968681596337801
26,29,98112.4,0.000260166868527945,0.968941763206329
26,30,76879.3,0.000203862577366576,0.969145625783696
26,31,135540,0.000359414481352792,0.969505040265049
26,32,110898,0.00029407073301654,0.969799110998065
26,33,351812.9,0.00093291021828775,0.970732021216353
26,34,60671,0.000160882661931203,0.970892903878284
26,35,175208.2,0.000464603543837658,0.971357507422122
26,36,101721.7,0.000269737730912087,0.971627245153034
26,37,115181.7,0.000305429917122863,0.971932675070157
26,38,96279.2,0.000255305730655612,0.972187980800813
26,39,48469.6,0.000128527933786168,0.972316508734599
26,40,463486.3,0.00122903709700918,0.973545545831608
26,41,63432,0.000168204068032834,0.973713749899641
26,42,43176.2,0.000114491305369517,0.97382824120501
26,43,44007,0.00011669435650651,0.973944935561517
26,44,27790.2,7.36919014290272e-05,0.974018627462946
26,45,81931.4,0.000217259345119582,0.974235886808065
26,46,30625.1,8.12092698308793e-05,0.974317096077896
26,47,54027.3,0.00014326541248629,0.974460361490382
26,48,11949,3.16854333605173e-05,0.974492046923743
26,49,16842.4,4.46613727367291e-05,0.97453670829648
26,50,30192.2,8.00613391168641e-05,0.974616769635596
26,51,20304.3,5.38413712094694e-05,0.974670611006806
26,52,73742.6,0.000195544919083712,0.97486615592589
26,53,4908.7,1.30165107320086e-05,0.974879172436622
26,54,25917.9,6.87270812029919e-05,0.974947899517825
26,55,143048.6,0.000379325205675394,0.9753272247235
26,56,97283.8,0.000257969651180675,0.975585194374681
26,57,228094.2,0.000604842545319315,0.97619003692
26,58,98791,0.00026196632748505,0.976452003247485
26,59,67144.4,0.000178048323017149,0.976630051570502
26,60,577306,0.00153085536794935,0.978160906938452
26,61,433042.9,0.00114830964517492,0.979309216583627
26,62,236720.5,0.000627717099993165,0.97993693368362
26,63,1389782.2,0.00368531687034338,0.983622250553963
26,64,210488.7,0.000558157643065688,0.984180408197029
26,65,859818.1,0.00227999908860294,0.986460407285632
26,66,124316,0.00032965154687807,0.98679005883251
26,67,66995.7,0.000177654011866366,0.986967712844376
26,68,20750,5.50232439727787e-05,0.987022736088349
26,69,461440.8,0.00122361299842864,0.988246349086778
26,70,205875.9,0.000545925777051344,0.988792274863829
26,71,261698.9,0.000693952887812425,0.989486227751641
26,72,194006.8,0.000514452216326655,0.990000679967968
26,73,593468,0.00157371250862829,0.991574392476596
26,74,119188.4,0.000316054574068681,0.991890447050665
26,75,207452.8,0.000550107278421015,0.992440554329086
26,76,239788.9,0.000635853645622373,0.993076407974708
26,77,281938,0.000747621366708303,0.993824029341417
26,78,175114.2,0.000464354281913155,0.99428838362333
26,79,122088.1,0.000323743774095085,0.994612127397425
26,80,201993.2,0.000535629933708062,0.995147757331133
26,81,184319.1,0.000488763123284,0.995636520454417
26,82,222395.9,0.000589732234421479,0.996226252688838
26,83,197294.8,0.000523171080239064,0.996749423769078
26,84,90591.6,0.000240223793189609,0.996989647562267
26,85,71797.1,0.000190385992763277,0.997180033555031
26,86,75053.5,0.000199021062241491,0.997379054617272
26,87,81258.8,0.000215475796498083,0.99759453041377
26,88,25890.3,6.86538936592016e-05,0.997663184307429
26,89,34724.4,9.20794762895594e-05,0.997755263783719
26,90,24889.1,6.59989889909825e-05,0.99782126277271
26,91,14448,3.83120881406606e-05,0.99785957486085
26,92,25235.2,6.69167501832224e-05,0.997926491611034
26,93,5223.5,1.38512730068342e-05,0.99794034288404
26,94,38320.4,0.000101615070763107,0.998041957954804
26,95,30587.4,8.11092998888179e-05,0.998123067254692
26,96,32541.9,8.62920917126635e-05,0.998209359346405
26,97,51691.4,0.000137071253662385,0.998346430600068
26,98,29355.4,7.78423776442655e-05,0.998424272977712
26,99,62810,0.000166554696574951,0.998590827674287
26,100,44429,0.000117813383444173,0.998708641057731
26,101,13658.7,3.62190834916141e-05,0.998744860141222
26,102,15780,4.18441826453228e-05,0.998786704323868
26,103,24372.7,6.46296394397756e-05,0.998851333963307
26,104,21169.7,5.61361719484595e-05,0.998907470135256
26,105,50747.1,0.000134567232010169,0.999042037367266
26,106,120001.8,0.000318211485232414,0.999360248852499
26,107,53337.6,0.000141436519408312,0.999501685371907
26,108,31442.6,8.33770530572767e-05,0.999585062424964
26,109,11605.1,3.07735059579997e-05,0.999615835930922
26,110,6669.2,1.76848683712412e-05,0.999633520799294
26,111,8033.1,2.13015528268785e-05,0.99965482235212
26,112,3956.5,1.04915404712433e-05,0.999665313892591
26,113,1424.9,3.77843953430421e-06,0.999669092332126
26,114,293.2,7.77485066641866e-07,0.999669869817193
26,115,4338.6,1.15047636771228e-05,0.99968137458087
26,116,27251.3,7.22628881192957e-05,0.999753637468989
26,117,1274.1,3.37855976605867e-06,0.999757016028755
26,118,3962.8,1.05082463236302e-05,0.999767524275079
26,119,3644.7,9.66473336422104e-06,0.999777189008443
26,120,1073.9,2.84768490131889e-06,0.999780036693344
26,121,51.1,1.35503024916096e-07,0.999780172196369
26,122,740.5,1.9636005861129e-06,0.999782135796955
26,123,109.9,2.91424313860645e-07,0.999782427221269
26,124,261.3,6.92895115666847e-07,0.999783120116385
26,125,2407.9,6.38508285118332e-06,0.999789505199236
26,126,2365.5,6.27264981289677e-06,0.999795777849049
26,127,9294.6,2.46467008881633e-05,0.999820424549937
26,128,19327.8,5.12519640894975e-05,0.999871676514026
26,129,7228,1.91666509607347e-05,0.999890843164987
26,130,39191.3,0.000103924455976403,0.999994767620964
26,131,504.8,1.33858956903415e-06,0.999996106210533
26,132,1466.4,3.88848602224977e-06,0.999999994696555
26,133,0.1,2.65172260109777e-10,0.999999994961727
26,144,1.9,5.03827294208576e-09,1
27,1,18214146.9,0.12606694626605,0.12606694626605
27,2,21465562.9,0.148571216623097,0.274638162889147
27,3,12451456.6,0.0861812040247819,0.360819366913929
27,4,9986480.3,0.0691201779736971,0.429939544887626
27,5,7742434.5,0.0535882948259251,0.483527839713551
27,6,6469510.8,0.0447779121838107,0.528305751897361
27,7,7422593.5,0.0513745552320779,0.579680307129439
27,8,4937626.9,0.0341751688125509,0.61385547594199
27,9,4694229,0.0324905206020674,0.646345996544058
27,10,3592793.6,0.0248670728419461,0.671213069386004
27,11,1976768.4,0.013681955956072,0.684895025342076
27,12,1843168.9,0.0127572636781333,0.697652289020209
27,13,1252682.2,0.00867028362419965,0.706322572644409
27,14,1603186.8,0.0110962575013623,0.717418830145771
27,15,4944112.1,0.0342200553155759,0.751638885461347
27,16,4028676.1,0.0278839792064057,0.779522864667753
27,17,2884219.1,0.019962762807146,0.799485627474899
27,18,1864072.7,0.012901946722902,0.812387574197801
27,19,1681745.4,0.0116399910541501,0.824027565251951
27,20,1228530.3,0.00850311926035437,0.832530684512305
27,21,843521.2,0.0058383267895283,0.838369011301833
27,22,816390,0.00565054157228414,0.844019552874118
27,23,644936.9,0.00446385032270123,0.848483403196819
27,24,663917.6,0.00459522287065142,0.85307862606747
27,25,252441.5,0.00174724236004822,0.854825868427519
27,26,276358.5,0.00191278089283809,0.856738649320356
27,27,113870.4,0.000788139772722135,0.857526789093079
27,28,36747.3,0.000254341854161855,0.85778113094724
27,29,37044.1,0.000256396118347666,0.858037527065588
27,30,47834.6,0.000331081218404908,0.858368608283993
27,31,103541,0.000716646118810706,0.859085254402804
27,32,121584.3,0.000841530569564873,0.859926784972369
27,33,337997.3,0.00233940616000906,0.862266191132378
27,34,44186,0.000305827888525027,0.862572019020903
27,35,238642.9,0.00165173707098378,0.864223756091887
27,36,424981.3,0.00294145506815781,0.867165211160044
27,37,469353,0.00324856825607403,0.870413779416118
27,38,325490.5,0.0022528419035431,0.872666621319661
27,39,263992.9,0.00182719393456295,0.874493815254224
27,40,960411.2,0.00664736634707345,0.881141181601298
27,41,234867.6,0.00162560680285477,0.882766788404153
27,42,435825.1,0.00301650907751797,0.885783297481671
27,43,76388.2,0.000528711399860306,0.886312008881531
27,44,66995.3,0.000463699613907137,0.886775708495438
27,45,76549.8,0.000529829894107028,0.887305538389545
27,46,372584.3,0.00257879576713383,0.889884334156679
27,47,115415.3,0.000798832605406296,0.890683166762085
27,48,140353.2,0.000971437170228825,0.891654603932314
27,49,30194.7,0.000208988850442372,0.891863592782756
27,50,26970.4,0.000186672260097664,0.892050265042854
27,51,4230,2.92774174729748e-05,0.892079542460327
27,52,82149.8,0.000568589595726096,0.892648132056053
27,53,6057.3,4.19248465387826e-05,0.892690056902592
27,54,45731.1,0.000316522105484246,0.893006579008076
27,55,608903.1,0.00421444686980816,0.897221025877884
27,56,440948.7,0.0030519714359493,0.900272997313834
27,57,252325.2,0.0017464374041021,0.902019434717936
27,58,127462.6,0.000882216489926903,0.902901651207863
27,59,74691.2,0.000516965825994671,0.903418617033857
27,60,1251402,0.00866142287955452,0.912080039913412
27,61,1224088.8,0.00847237797200775,0.92055241788542
27,62,870801.9,0.00602714675237817,0.926579564637798
27,63,485662.2,0.00336145034993934,0.929941014987737
27,64,894260.3,0.00618951114246045,0.936130526130197
27,65,396787.9,0.00274631796608156,0.938876844096279
27,66,363177.2,0.00251368569765155,0.94139052979393
27,67,193360.6,0.00133832127872929,0.94272885107266
27,68,401017.4,0.00277559192286689,0.945504442995527
27,69,445733,0.00308508537174503,0.948589528367272
27,70,394617,0.00273129235246641,0.951320820719738
27,71,412127.2,0.00285248701805395,0.954173307737792
27,72,158019.9,0.00109371503104911,0.955267022768841
27,73,384275.1,0.00265971218136386,0.957926734950205
27,74,973282.2,0.00673645136841971,0.964663186318625
27,75,266551.1,0.00184490019682758,0.966508086515452
27,76,1506838.5,0.0104293947585937,0.976937481274046
27,77,225313.6,0.00155947998334252,0.978496961257389
27,78,411887.4,0.00285082727225961,0.981347788529648
27,79,240933.9,0.00166759394177115,0.983015382471419
27,80,184204,0.00127494501375694,0.984290327485176
27,81,272651.9,0.00188712612319144,0.986177453608368
27,82,256767.6,0.00177718492168648,0.987954638530054
27,83,230346.7,0.00159431595731019,0.989548954487364
27,84,137371.1,0.000950796936979142,0.990499751424344
27,85,27213.6,0.000188355538567978,0.990688106962912
27,86,63496.3,0.000439481721770509,0.991127588684682
27,87,126442.4,0.000875155302856943,0.992002743987539
27,88,67352.4,0.000466171237022882,0.992468915224562
27,89,23881.8,0.00016529490037969,0.992634210124942
27,90,16319.2,0.000112951307618196,0.99274716143256
27,91,32516.2,0.000225056823176062,0.992972218255736
27,92,52020,0.000360049942539988,0.993332268198276
27,93,3207.8,2.2202387652437e-05,0.993354470585928
27,94,53497.2,0.000370274198117075,0.993724744784045
27,95,32862.2,0.000227451619026098,0.993952196403071
27,96,10624.9,7.35389203093641e-05,0.994025735323381
27,97,13114.2,9.07682998165689e-05,0.994116503623197
27,98,6408.8,4.4357709952908e-05,0.99416086133315
27,99,22650.9,0.000156775379536313,0.994317636712687
27,100,4260.9,2.94912879694086e-05,0.994347128000656
27,101,35998.9,0.000249161896895478,0.994596289897551
27,102,8954.3,6.19760707513613e-05,0.994658265968303
27,103,218226.3,0.00151042612025594,0.996168692088559
27,104,109966.2,0.000761117339318356,0.996929809427877
27,105,85266.5,0.000590161446089694,0.997519970873967
27,106,154344.4,0.00106827551617395,0.998588246390141
27,107,57950.4,0.000401096466554582,0.998989342856695
27,108,37721.4,0.000261083965830986,0.999250426822526
27,109,49043.4,0.000339447776854396,0.999589874599381
27,110,4543.1,3.14445000759981e-05,0.999621319099457
27,111,7202.8,4.98532819324688e-05,0.999671172381389
27,112,1441.8,9.97923889185227e-06,0.999681151620281
27,113,12627.3,8.73982821882967e-05,0.999768549902469
27,114,2329.5,1.61233437360035e-05,0.999784673246205
27,115,2245.8,1.55440246243042e-05,0.99980021727083
27,116,2095.7,1.45051261934074e-05,0.999814722397023
27,117,18.7,1.29429717906532e-07,0.999814851826741
27,118,4.3,2.97619137432132e-08,0.999814881588655
27,119,77.6,5.37098722435661e-07,0.999815418687377
27,120,101.8,7.04596004432349e-07,0.999816123283382
27,121,55.9,3.86904878661771e-07,0.99981651018826
27,122,38.5,2.66472948631095e-07,0.999816776661209
27,123,36.2,2.5055378546612e-07,0.999817027214994
27,124,769.9,5.32876683509298e-06,0.999822355981829
27,125,406.9,2.81630760514266e-06,0.999825172289435
27,126,2154.4,1.49114109228787e-05,0.999840083700357
27,127,1948.2,1.34842233382623e-05,0.999853567923696
27,128,1828.4,1.26550425786258e-05,0.999866222966274
27,129,18038.7,0.000124852612427837,0.999991075578702
27,130,869.6,6.01882795141818e-06,0.999997094406653
27,131,398.8,2.76024446530079e-06,0.999999854651119
27,132,21,1.45348881071506e-07,1
28,1,20912031.4,0.265226149412936,0.265226149412936
28,2,21968427.7,0.278624365853213,0.543850515266149
