oFAFZONE,dFAFZONE,distance
280,488,579.96293362371
280,489,580.872787016507
280,491,1353.66757420484
280,499,1298.41918727508
280,500,1205.76203743355
280,511,763.508037579477
280,512,806.235320109321
280,513,794.288739868284
280,519,668.553035627506
280,531,1987.28641765071
280,539,1887.49716828451
280,540,659.210516531626
280,551,720.532510004586
280,559,813.830091261248
280,560,1192.08250005705
280,801,1856.47365376604
280,802,994.761282289389
280,803,3803.93311720183
280,804,6030.899122223
280,805,6949.10548160435
280,806,7490.32488537927
280,807,7444.70670464342
280,808,9754.81010802563
291,11,564.817871922747
291,12,681.576283205668
291,19,607.068582885972
291,20,2712.3097674846
291,41,1069.01527162413
291,42,1097.18399226707
291,49,1020.76579784089
291,50,313.886373194977
291,61,1328.21697645739
291,62,1442.69039673647
291,63,1323.76866556215
291,64,1508.59579284959
291,69,1434.98118646861
291,81,576.083220432183
291,89,617.925549459396
291,91,1159.61815028766
291,92,1119.04326194742
291,99,1174.08521109106
291,100,1002.93935445223
291,111,922.963705158292
291,121,933.749826678064
291,122,1198.99895523454
291,123,1023.00252011395
291,124,1011.26623311815
291,129,940.463952274465
291,131,663.01177170593
291,132,871.099348809851
291,139,754.234330475201
291,151,3912.13446170734
291,159,3886.84452346629
291,160,1104.00782021907
291,171,369.353996717914
291,172,231.698114571113
291,179,289.263767029995
291,181,404.376384874192
291,182,435.573943102985
291,189,439.082811491029
291,190,222.842064965378
291,201,59.5811428850925
291,209,237.966452542435
291,211,474.410572991186
291,219,505.716936969145
291,221,619.824574217596
291,222,624.513730488403
291,223,671.573006690829
291,229,540.106190085877
291,230,1323.26947005334
291,241,943.156162005138
291,242,929.577954846719
291,249,945.444113266037
291,251,1223.87455036641
291,259,1194.88915602839
291,261,616.612637197102
291,262,513.159699331118
291,269,596.429783250643
291,271,414.688243557524
291,279,460.105193407511
291,280,509.897835508332
291,291,40.9375328739757
291,292,197.263739490201
291,299,146.309020576989
291,300,956.734307015489
291,310,305.930805360031
291,321,1177.07832898427
291,329,1259.93404142626
291,330,1210.62427744146
291,341,1054.49566535277
291,342,1023.03381134941
291,349,1035.56459432781
291,350,723.134678556711
291,361,1086.2090484314
291,362,846.431891951765
291,363,1084.47153590991
291,364,907.666856149376
291,369,990.923713265903
291,371,784.329214333451
291,372,797.967822714969
291,373,874.041144897086
291,379,855.717613506514
291,380,655.134350815359
291,391,538.323904112821
291,392,692.418724997969
291,393,602.75146078167
291,394,539.058304215044
291,399,622.927367936247
291,401,312.030589994849
291,402,225.75434900388
291,409,323.731077687769
291,411,1518.33456872992
291,419,1436.73164672882
291,421,1000.39781068085
291,422,765.180813558291
291,429,893.241196590684
291,441,1207.13069225336
291,451,892.969971554667
291,452,725.274060528476
291,459,831.593922719292
291,460,452.087782862109
291,471,363.574332396837
291,472,464.234023998172
291,479,513.894848384743
291,481,646.136204297992
291,482,622.221503778192
291,483,814.21104748255
291,484,456.217475114156
291,485,844.332971226031
291,486,644.561306777365
291,487,837.086762615398
291,488,708.944311693968
291,489,592.337926488409
291,491,947.360917291492
291,499,926.883281985331
291,500,1162.92933803854
291,511,914.215118266552
291,512,975.009394067087
291,513,892.36613411591
291,519,815.67720205539
291,531,1520.84693514033
291,539,1421.84007479409
291,540,732.704865860049
291,551,431.419746546019
291,559,442.538470479722
291,560,731.847802865453
291,801,1484.58684808903
291,802,1155.3598929349
291,803,4306.56320343194
291,804,5607.92128124465
291,805,7062.68758400658
291,806,7186.55846608267
291,807,6962.62725430281
291,808,9490.00927187976
292,11,406.390790029509
292,12,561.872841428756
292,19,453.751557502156
292,20,2863.08603023087
292,41,1241.59439312407
292,42,1264.50953072709
292,49,1195.26112848744
292,50,271.065488730043
292,61,1512.07618023572
292,62,1635.80157473026
292,63,1503.42514608449
292,64,1700.88040093619
292,69,1626.51395401771
292,81,768.827964888369
292,89,807.624177540584
292,91,992.294008652341
292,92,950.251526645444
292,99,1005.02242372156
292,100,820.752319905592
292,111,739.203771285206
292,121,763.541480581292
292,122,1040.84493757667
292,123,858.271096568656
292,124,855.505662180492
292,129,785.067677708779
292,131,485.457489133576
292,132,690.573998987704
292,139,579.129586941255
292,151,4102.77502528378
292,159,4076.73896725865
292,160,1292.14429585401
292,171,265.734807729491
292,172,59.5714254782353
292,179,152.996255967053
292,181,273.061773930917
292,182,262.26502234462
292,189,269.689791431138
292,190,294.997119161382
292,201,234.998796964597
292,209,416.031240651584
292,211,283.240786895072
292,219,315.471921328807
292,221,552.049496106079
292,222,594.541166802913
292,223,585.209635334985
292,229,494.189335739023
292,230,1173.47946891229
292,241,761.650533153153
292,242,745.357901197611
292,249,762.315310208906
292,251,1059.33754430641
292,259,1029.19345048913
292,261,480.01442666469
292,262,403.983107357401
292,269,505.010348907933
292,271,477.549107907468
292,279,540.518018955077
292,280,401.165991254991
292,291,197.263739490201
292,292,38.1599274387664
292,299,143.892420030508
292,300,1129.17798384439
292,310,487.143521339749
292,321,1366.75838139809
292,329,1452.85114476533
292,330,1054.53343820718
292,341,880.837290631186
292,342,843.690438000631
292,349,857.329453035995
292,350,888.991975559962
292,361,928.09917742837
292,362,694.840417783599
292,363,913.500358813749
292,364,756.306321104312
292,369,835.776447756111
292,371,591.29085790919
292,372,604.530627098354
292,373,680.679460274527
292,379,663.00956127016
292,380,786.391808719282
292,391,356.504308406587
292,392,532.588479236509
292,393,428.669490872824
292,394,365.112862200148
292,399,454.115413664051
292,401,428.130275133147
292,402,334.319215913651
292,409,432.758184140549
292,411,1706.28554754744
292,419,1626.33994093155
292,421,823.839979122255
292,422,593.241220458257
292,429,723.264158222501
292,441,1038.95273873288
292,451,704.699321521658
292,452,535.012609191012
292,459,642.280243703982
292,460,603.711335840847
292,471,228.253613066139
292,472,278.771679782566
292,479,332.664412731259
292,481,696.483511321307
292,482,611.45597906576
292,483,844.842489494004
292,484,520.964261670916
292,485,990.595794514727
292,486,656.226809072425
292,487,892.168711658973
292,488,766.345068326659
292,489,676.190923760589
292,491,1140.6427998183
292,499,1118.70772935517
292,500,1013.03820251922
292,511,724.398620224678
292,512,784.438686261316
292,513,707.883401781281
292,519,625.083727046027
292,531,1703.49656248071
292,539,1604.87077668354
292,540,547.972493856913
292,551,353.14818410218
292,559,424.950490247795
292,560,919.119092711519
292,801,1505.34705608446
292,802,1221.22926771221
292,803,4162.16630572668
292,804,5642.51264259538
292,805,6896.9835549233
292,806,7156.03835568501
292,807,7047.77262910949
292,808,9681.47104111975
299,11,467.776725384816
299,12,596.720473510415
299,19,511.608434076524
299,20,2808.23130423552
299,41,1150.68309374467
299,42,1174.55936134391
299,49,1104.42561275553
299,50,265.072687929553
299,61,1419.10770844783
299,62,1544.78113584291
299,63,1410.79549383063
299,64,1608.92820755745
299,69,1535.40859822391
299,81,680.944320222311
299,89,718.68183502331
299,91,1088.23285894576
299,92,1046.69421923867
299,99,1101.36777037871
299,100,920.227894040888
299,111,839.256540440962
299,121,832.975975609724
299,122,1100.96554816504
299,123,923.350080260725
299,124,914.046322449324
299,129,843.546382207981
299,131,562.144230171424
299,132,768.966713012318
299,139,653.610040939877
299,151,4008.31725902104
299,159,3982.15580730835
299,160,1210.69387873328
299,171,340.985938525595
299,172,174.245448959551
299,179,241.37885040928
299,181,361.304822629807
299,182,366.510360152045
299,189,371.385655271362
299,190,278.817699192122
299,201,171.214031595502
299,209,336.222087442434
299,211,387.46703894597
299,219,415.148615152549
299,221,557.088838519613
299,222,580.376699937398
299,223,600.496735925616
299,229,487.916501386937
299,230,1263.69851415555
299,241,861.366787390974
299,242,845.347538537095
299,249,862.139072492551
299,251,1154.33642133672
299,259,1124.57050470384
299,261,568.116276300533
299,262,480.881247057588
299,269,573.169511972617
299,271,468.963397263648
299,279,523.113502663597
299,280,429.756215690624
299,291,146.309020576989
299,292,143.892420030508
299,299,148.253711586834
299,300,1060.35889562325
299,310,414.190220083915
299,321,1274.56749893524
299,329,1362.5652094729
299,330,1147.04703827705
299,341,978.659667471641
299,342,942.730181430231
299,349,956.02136013631
299,350,801.164038775444
299,361,1021.5988015027
299,362,787.133888341655
299,363,1010.58406135917
299,364,848.259450788693
299,369,928.638552217514
299,371,685.674807999065
299,372,701.80000031118
299,373,777.778373114225
299,379,758.476921562971
299,380,742.671799702524
299,391,460.293298799634
299,392,628.679604075152
299,393,529.827406613351
299,394,467.301513116617
299,399,553.257260606028
299,401,357.038807922508
299,402,267.292270628911
299,409,364.636430141914
299,411,1624.87523795322
299,419,1543.14792138916
299,421,922.498127858405
299,422,692.236163124899
299,429,820.904672296972
299,441,1134.97468971767
299,451,790.938579566059
299,452,624.832938681278
299,459,730.402404137875
299,460,548.108618611322
299,471,274.110321964109
299,472,366.065497210127
299,479,416.22911175848
299,481,646.772135547414
299,482,588.16978269834
299,483,803.337349057483
299,484,465.954380175388
299,485,906.767986173238
299,486,622.853019557134
299,487,840.483539068254
299,488,713.800379238443
299,489,615.304573114531
299,491,1052.63736787981
299,499,1028.61080523741
299,500,1103.64475793167
299,511,824.161399515139
299,512,883.678556891004
299,513,808.130676402786
299,519,724.841172857208
299,531,1626.78593446688
299,539,1527.87065159872
299,540,649.12102622488
299,551,415.624207427033
299,559,457.165966855692
299,560,839.297599460677
299,801,1518.33858953114
299,802,1165.0994779558
299,803,4212.84692690804
299,804,5652.36085863383
299,805,6989.24587866454
299,806,7196.96850137742
299,807,7031.47304302105
299,808,9585.65279110516
300,11,1518.25240939535
300,12,1618.72926909139
300,19,1558.34972708827
300,20,1796.23087189166
300,41,978.992233543327
300,42,1047.71917155888
300,49,927.4612293379
300,50,1231.12789172483
300,61,984.625638906879
300,62,812.366977510926
300,63,1045.20195761931
300,64,908.814940891178
300,69,842.345462606671
300,81,575.047832855804
300,89,632.803536861687
300,91,1861.34408637221
300,92,1832.68100278669
300,99,1882.42893145977
300,100,1796.12281891684
300,111,1732.04552653961
300,121,1886.27198623361
300,122,2150.65390428906
300,123,1976.04939064125
300,124,1962.8952936625
300,129,1891.75729100285
300,131,1611.47339626271
300,132,1817.47935182553
300,139,1702.5505412482
300,151,3204.94927732854
300,159,3193.71250172484
300,160,351.595003835403
300,171,1121.98341888521
300,172,1146.52312862836
300,179,1147.39725284693
300,181,1183.74678809299
300,182,1284.89509427726
300,189,1281.26800885929
300,190,874.954503111031
300,201,936.789182874841
300,209,838.426411051922
300,211,1370.53241284328
300,219,1409.31969694959
300,221,1514.39698068542
300,222,1470.3503402205
300,223,1580.73797504642
300,229,1421.73478686381
300,230,1922.1387024423
300,241,1738.56920977933
300,242,1741.04700635825
300,249,1750.37610246512
300,251,1904.62522315897
300,259,1885.41357015826
300,261,1321.45803034389
300,262,1195.18275073482
300,269,1190.1636318789
300,271,791.56424837024
300,279,735.682493750241
300,280,1445.55731332733
300,291,956.734307015489
300,292,1129.17798384439
300,299,1060.35889562325
300,300,211.994507456007
300,310,671.218951927116
300,321,764.827582632404
300,329,674.619738280137
300,330,1853.8299258884
300,341,1799.03272847087
300,342,1799.02268984212
300,349,1805.48209965799
300,350,900.884733860451
300,361,1756.45611237129
300,362,1534.7244155542
300,363,1812.75911113081
300,364,1582.42746006066
300,369,1664.79765764082
300,371,1695.63864778896
300,372,1692.5113810572
300,373,1762.78203562253
300,379,1752.74440327038
300,380,457.091129400982
300,391,1388.71901007869
300,392,1442.70889096159
300,393,1416.96673330649
300,394,1365.56925129127
300,399,1419.96369250637
300,401,1031.19002858768
300,402,1031.09053781584
300,409,1033.16642730075
300,411,640.404480092199
300,419,598.8947142975
300,421,1765.04638917345
300,422,1542.87697812348
300,429,1643.94462373363
300,441,1907.39805493535
300,451,1826.40951879132
300,452,1654.02699411563
300,459,1760.65308829715
300,460,547.898043674238
300,471,1316.72156806293
300,472,1404.64042535235
300,479,1450.47515223332
300,481,1334.69038308964
300,482,1439.16832380755
300,483,1500.44572972319
300,484,1191.10135050502
300,485,1079.87752728505
300,486,1416.44652772572
300,487,1450.8495999926
300,488,1357.24196608846
300,489,1198.55306037765
300,491,463.205643731623
300,499,573.832069881135
300,500,1785.85476458185
300,511,1761.33120521755
300,512,1823.86947713041
300,513,1708.55663244432
300,519,1677.97414889634
300,531,599.457084411556
300,539,510.147427493617
300,540,1568.64003652316
300,551,1097.55400172161
300,559,973.087923080969
300,560,347.060750204759
300,801,1257.36277406635
300,802,1650.22467425056
300,803,5236.55842890935
300,804,5031.67692445774
300,805,7520.19318897492
300,806,6843.89790004399
300,807,6181.30916156522
300,808,8691.73204270472
310,11,862.566224310443
310,12,964.031829395299
310,19,902.656344007162
310,20,2434.30137238399
310,41,911.002060928741
310,42,954.816974497387
310,49,857.006646242853
310,50,581.359652153417
310,61,1120.12715442955
310,62,1179.93120145702
310,63,1132.08050711797
310,64,1253.59996119609
310,69,1180.01900264491
310,81,340.25268187162
310,89,408.603695189112
310,91,1373.88344932532
310,92,1336.86381757154
310,99,1391.18265377988
310,100,1248.77853637164
310,111,1173.46990938141
310,121,1232.00628799805
310,122,1493.2171996913
310,123,1319.89003912478
310,124,1305.44377428212
310,129,1234.83315098427
310,131,961.78833676901
310,132,1169.57124000669
310,139,1052.27953255584
310,151,3660.25205735192
310,159,3638.25679095246
310,160,814.004415844044
310,171,565.805268127386
310,172,512.768058574107
310,179,538.257349950653
310,181,619.542810567301
310,182,689.613503534601
310,189,689.63102766462
310,190,306.391169783928
310,201,284.567481086018
310,209,254.025344800391
310,211,752.429002906826
310,219,787.722595833173
310,221,874.026594735796
310,222,849.10095279007
310,223,935.416507788394
310,229,785.123104360033
310,230,1503.32282501912
310,241,1188.68436835145
310,242,1181.10989824542
310,249,1194.62650892877
310,251,1431.76385511259
310,259,1405.66015349811
310,261,810.546419287552
310,262,687.185655471248
310,269,735.932643494449
310,271,391.589844103638
310,279,396.026818977355
310,280,791.847195662943
310,291,305.930805360031
310,292,487.143521339749
310,299,414.190220083915
310,300,671.218951927116
310,310,155.012332749392
310,321,943.155927014003
310,329,997.309889511355
310,330,1404.12285057138
310,341,1282.65021135856
310,342,1262.65348993869
310,349,1273.05237006139
310,350,613.99205651218
310,361,1286.47155258164
310,362,1045.40149574926
310,363,1307.06384963934
310,364,1103.53888014842
310,369,1189.57722979328
310,371,1072.23181153105
310,372,1079.81772770453
310,373,1154.42508827091
310,379,1139.00448936518
310,380,448.678715415779
310,391,796.80463573245
310,392,911.342077659621
310,393,846.783350266176
310,394,786.347953281526
310,399,859.599817086262
310,401,434.253349932554
310,402,402.346992729642
310,409,443.503380675765
310,411,1224.68098656884
310,419,1146.09483289755
310,421,1235.12162101857
310,422,998.796719883359
310,429,1119.53884943955
310,441,1421.93712351599
310,451,1188.48510358076
310,452,1018.90615873304
310,459,1125.56657475581
310,460,253.655116216882
310,471,660.392473863048
310,472,760.806174578563
310,479,808.945262320054
310,481,781.912310775298
310,482,829.677066214832
310,483,957.719969379303
310,484,605.738732694427
310,485,779.426724933943
310,486,826.896198008438
310,487,945.309755644238
310,488,827.0721648318
310,489,678.237041199663
310,491,676.749559763855
310,499,679.29459571763
310,500,1347.38383028607
310,511,1179.36667869121
310,512,1241.64733920952
310,513,1145.06462939238
310,519,1085.35089203756
310,531,1225.18867223988
310,539,1126.71011053459
310,540,990.081382488697
310,551,586.962817072164
310,559,523.592118559082
310,560,444.989912785686
310,801,1399.74263911858
310,802,1224.81545624465
310,803,4586.87471016786
310,804,5455.3166347963
310,805,7242.18953522257
310,806,7119.53526678753
310,807,6742.27042807731
310,808,9228.02369504661
321,11,1644.33145871913
321,12,1647.69936491892
321,19,1668.20915739075
321,20,2157.22702540283
321,41,351.254065289627
321,42,413.757618720628
321,49,345.645334431487
321,50,1312.29976644536
321,61,240.651761006214
321,62,325.449959230598
321,63,294.333849072155
321,64,359.79144385786
321,69,325.819183820723
321,81,614.404094525068
321,89,572.23140751225
321,91,2311.16578225583
321,92,2273.57648128717
321,99,2328.16575040676
321,100,2174.90494738641
321,111,2096.48111552036
321,121,1998.26005230271
321,122,2195.28954064817
321,123,2060.53946990018
321,124,2019.25772631683
321,129,1959.19352024139
321,131,1773.78823413896
321,132,1974.98934785502
321,139,1850.21541975312
321,151,2738.68543241029
321,159,2713.64822079875
321,160,511.99575406762
321,171,1500.25893116996
321,172,1404.97912151735
321,179,1446.41565110177
321,181,1551.95924721794
321,182,1607.19382644661
321,189,1605.63415446926
321,190,1233.08447983809
321,201,1136.09477462422
321,209,958.933570052277
321,211,1647.44794433632
321,219,1673.47852615643
321,221,1481.25807097238
321,222,1385.10106660324
321,223,1557.61196186381
321,229,1394.88386743721
321,230,2437.10662495145
321,241,2114.90645038411
321,242,2103.20537965559
321,249,2118.29726005857
321,251,2369.52052740937
321,259,2343.20674248518
321,261,1747.49471264343
321,262,1623.60764633385
321,269,1661.6791879257
321,271,1277.98855902669
321,279,1244.18191916555
321,280,1505.91402588509
321,291,1177.07832898427
321,292,1366.75838139809
321,299,1274.56749893524
321,300,764.827582632404
321,310,943.155927014003
321,321,74.8218485186789
321,329,226.656145873272
321,330,2341.02694574036
321,341,2216.80188576297
321,342,2192.31465309402
321,349,2203.20845861254
321,350,590.484567246176
321,361,2224.07129468295
321,362,1982.74503348805
321,363,2242.69335228365
321,364,2041.01683271641
321,369,2126.58859291346
321,371,1943.03155375533
321,372,1964.95680556478
321,373,2041.53623515446
321,379,2018.51735787942
321,380,1065.13477984314
321,391,1712.39837745373
321,392,1846.10996936274
321,393,1771.80637801417
321,394,1709.31307300498
321,399,1787.0559173982
321,401,1028.1248123067
321,402,1092.94410951666
321,409,1030.89066874869
321,411,684.770135251207
321,419,587.09375703957
321,421,2166.87440807483
321,422,1929.75912834571
321,429,2053.24565811242
321,441,2359.2473543348
321,451,2024.56488120984
321,452,1871.13885831832
321,459,1970.66924574972
321,460,995.229278728534
321,471,1454.73307117283
321,472,1610.03527654032
321,479,1655.37365483763
321,481,1142.57492105203
321,482,1330.93569028705
321,483,1249.13369073246
321,484,1103.44392534305
321,485,656.193552745555
321,486,1270.57965059542
321,487,1152.75505850342
321,488,1122.14426677481
321,489,1021.91335386852
321,491,338.655674235444
321,499,290.661487355152
321,500,2282.900529928
321,511,2089.1563489912
321,512,2149.6315644784
321,513,2066.31762627174
321,519,1988.95160090632
321,531,800.910461333373
321,539,738.247940772137
321,540,1906.18664770135
321,551,1522.45444147404
321,559,1440.71770356451
321,560,623.59530587351
321,801,1907.93303710388
321,802,1201.9112663554
321,803,5063.10732101199
321,804,5665.36307555314
321,805,8161.84556361495
321,806,7550.16624467353
321,807,6637.26234572105
321,808,8316.68645026324
329,11,1762.62735745952
329,12,1785.83331209028
329,19,1790.26092526086
329,20,1959.56877387815
329,41,558.08186975525
329,42,620.905141849337
329,49,542.528675537737
329,50,1431.58192884119
329,61,386.755052505389
329,62,200.158986180116
329,63,463.516870943955
329,64,279.142262940135
329,69,253.39880767463
329,81,687.614475166114
329,89,664.528469682905
329,91,2359.11007312962
329,92,2323.78126015953
329,99,2377.48949253803
329,100,2241.48467963166
329,111,2165.95133282446
329,121,2125.25304581088
329,122,2337.79073902249
329,123,2193.85261057651
329,124,2157.57786443762
329,129,2094.41542320739
329,131,1886.71035870839
329,132,2092.11491945295
329,139,1967.45456307216
329,151,2668.85514552192
329,159,2648.77132285034
329,160,399.098256653767
329,171,1555.22550573029
329,172,1487.30544934931
329,179,1519.85656140704
329,181,1610.89192554876
329,182,1679.20910946423
329,189,1676.9183915305
329,190,1284.04832411548
329,201,1221.99318618305
329,209,1052.00209547363
329,211,1731.55960834971
329,219,1761.00963088106
329,221,1627.98828286257
329,222,1539.34524933837
329,223,1703.96961804542
329,229,1538.35613553298
329,230,2465.65384534758
329,241,2181.42694763381
329,242,2173.35156116883
329,249,2187.0709614745
329,251,2413.47358448431
329,259,2389.05558409384
329,261,1794.86163162919
329,262,1667.89046200258
329,269,1693.99700506425
329,271,1296.31732638279
329,279,1253.89095003548
329,280,1634.73001109845
329,291,1259.93404142626
329,292,1452.85114476533
329,299,1362.5652094729
329,300,674.619738280137
329,310,997.309889511355
329,321,226.656145873272
329,329,143.173817720273
329,330,2377.79462930126
329,341,2273.07017382247
329,342,2255.14705119195
329,349,2264.90354277183
329,350,752.446769625428
329,361,2265.78942371013
329,362,2027.47022460581
329,363,2295.75483627037
329,364,2083.38874688254
329,369,2168.90151963863
329,371,2039.49922714619
329,372,2055.80267667273
329,373,2131.94641506789
329,379,2111.52081549288
329,380,1036.21539304104
329,391,1786.30927066704
329,392,1901.45254585874
329,393,1838.84662604297
329,394,1778.051134326
329,399,1851.06950848986
329,401,1154.31606700284
329,402,1208.13383311694
329,409,1156.44439802842
329,411,491.073818817782
329,419,401.516379465413
329,421,2227.05836456161
329,422,1990.91137172839
329,429,2109.88272487378
329,441,2407.046045104
329,451,2133.47638868345
329,452,1973.4915578113
329,459,2076.10869715966
329,460,1008.38795285379
329,471,1566.10707601325
329,472,1710.12488263043
329,479,1756.32416384555
329,481,1309.68669412621
329,482,1488.08383207098
329,483,1427.86937048505
329,484,1250.18383866764
329,485,845.701619433805
329,486,1432.87468833546
329,487,1336.5117863249
329,488,1295.82269872772
329,489,1180.93092664259
329,491,332.912588289231
329,499,361.746153938183
329,500,2316.00344416094
329,511,2168.03019849795
329,512,2229.79494824777
329,513,2137.15156627977
329,519,2070.57874199198
329,531,610.127467519746
329,539,556.979420203572
329,540,1979.8807543288
329,551,1565.41923497975
329,559,1469.23974044745
329,560,615.25937125676
329,801,1820.00139911464
329,802,1402.27053881704
329,803,5249.56706821578
329,804,5481.66149818198
329,805,8152.35382206853
329,806,7385.22743961669
329,807,6435.97948753615
329,808,8236.59462262534
330,11,1070.10042272704
330,12,1260.93492964109
330,19,1098.67804185009
330,20,3241.91345705296
330,41,2276.66713567424
330,42,2306.77946200959
330,49,2223.79403482328
330,50,1258.82137082025
330,61,2517.37584606345
330,62,2559.85796173908
330,63,2522.95892523691
330,64,2640.85906093551
330,69,2559.59861076321
330,81,1733.08755379761
330,89,1790.23798959843
330,91,130.290339729205
330,92,163.921098194978
330,99,143.356864618306
330,100,364.734763597321
330,111,424.83327970627
330,121,1074.0872638288
330,122,1298.52881055824
330,123,1154.72626747661
330,124,1220.04488256069
330,129,1190.75886188247
330,131,968.070885394405
330,132,958.13865147708
330,139,991.208695350291
330,151,5036.36274964535
330,159,5018.45415142702
330,160,2114.31587641388
330,171,851.674093997496
330,172,1008.36659235932
330,179,951.093251234371
330,181,808.206692235945
330,182,796.422555234822
330,189,798.781820577677
330,190,1113.88481386568
330,201,1254.82439572077
330,209,1432.00434140076
330,211,820.541169548538
330,219,822.493722687578
330,221,1396.84234632618
330,222,1500.69960549575
330,223,1372.41537429854
330,229,1399.26415467198
330,230,141.74748297275
330,241,389.49616018907
330,242,429.394701544529
330,249,415.064412255895
330,251,93.3525404691854
330,259,124.298063625992
330,261,600.155809955992
330,262,719.977416113581
330,269,695.631775160142
330,271,1087.68835754019
330,279,1146.56966764463
330,280,1226.5675358794
330,291,1210.62427744146
330,292,1054.53343820718
330,299,1147.04703827705
330,300,1853.8299258884
330,310,1404.12285057138
330,321,2341.02694574036
330,329,2377.79462930126
330,330,50.6538995637427
330,341,246.482664130643
330,342,320.178073406867
330,349,307.338283654991
330,350,1928.98549084409
330,361,133.276808423288
330,362,367.536757199604
330,363,205.645251403823
330,364,306.083273761527
330,369,231.134759876488
330,371,745.761136703161
330,372,682.916185385972
330,373,651.51122633437
330,379,692.499850529795
330,380,1409.70785761694
330,391,716.464201344346
330,392,523.492200296511
330,393,635.283521789966
330,394,695.164022205415
330,399,612.878551294069
330,401,1480.69914207341
330,402,1386.57840296301
330,409,1479.79156358717
330,411,2487.18421147624
330,419,2437.11227952879
330,421,306.157801502515
330,422,475.972990661602
330,429,355.849990783978
330,441,129.623498694212
330,451,856.191260889818
330,452,829.619748872704
330,459,830.399936114416
330,460,1377.39674124282
330,471,1117.26063409971
330,472,945.458325182337
330,479,925.422909359379
330,481,1699.37218423673
330,482,1545.67170518927
330,483,1808.64208167329
330,484,1550.56424264618
330,485,2043.85604103621
330,486,1615.7719371333
330,487,1885.74560931291
330,488,1771.21237889116
330,489,1698.73505722515
330,491,2056.44178136497
330,499,2072.57346364131
330,500,91.5398239569524
330,511,518.596935210356
330,512,513.635275101322
330,513,452.630938269362
330,519,589.192265674312
330,531,2429.0365180951
330,539,2344.097719036
330,540,572.01709111847
330,551,820.171504938028
330,559,914.969281740182
330,560,1777.75337517127
330,801,1353.09028238969
330,802,2211.7918716932
330,803,4086.16452398623
330,804,5158.21569370791
330,805,5853.8190108768
330,806,6355.86254710151
330,807,6780.18263253331
330,808,10525.8257417989
341,11,840.27893550281
341,12,1024.40098181809
341,19,866.253484112642
341,20,3297.89429619398
341,41,2120.15230389779
341,42,2144.42055026342
341,49,2070.51746995099
341,50,1058.26289593838
341,61,2379.67765481429
341,62,2457.25995055763
341,63,2377.38378448213
341,64,2532.7649669599
341,69,2452.74272254934
341,81,1606.55890127069
341,89,1657.05755221578
341,91,131.402199595245
341,92,89.2819546174995
341,99,134.799631170763
341,100,121.977807771069
341,111,183.919484099403
341,121,829.615958416498
341,122,1060.0913282787
341,123,911.615517676778
341,124,975.961628991965
341,129,948.115411692525
341,131,730.994396127988
341,132,713.338754066192
341,139,750.012464609963
341,151,4939.79681717375
341,159,4918.08321449361
341,160,2039.00743316299
341,171,719.952716671243
341,172,836.298561412106
341,179,789.526537215701
341,181,666.102744752931
341,182,622.79848601308
341,189,628.339774911423
341,190,993.371051272923
341,201,1098.14032031787
341,209,1279.72256976588
341,211,621.431623602223
341,219,615.512805814419
341,221,1168.29283774245
341,222,1276.46204908054
341,223,1139.25098509942
341,229,1178.37779410829
341,230,375.853103587519
341,241,150.030702380468
341,242,188.824278054025
341,249,178.86522977848
341,251,203.611151546897
341,259,179.101794488202
341,261,484.072577811713
341,262,612.009883495769
341,269,620.554328416142
341,271,1012.20349103228
341,279,1079.12548910211
341,280,1003.52617469164
341,291,1054.49566535277
341,292,880.837290631186
341,299,978.659667471641
341,300,1799.03272847087
341,310,1282.65021135856
341,321,2216.80188576297
341,329,2273.07017382247
341,330,246.482664130643
341,341,32.8340635439129
341,342,77.8963022263019
341,349,77.9496894791908
341,350,1766.21047299529
341,361,160.075446524599
341,362,270.453855186586
341,363,54.6371493246998
341,364,235.432626149268
341,369,192.868474221698
341,371,503.656510442991
341,372,441.300620344768
341,373,407.007257368945
341,379,452.61207450708
341,380,1360.79498502193
341,391,527.278887877747
341,392,373.390997396293
341,393,454.909731941233
341,394,517.743617574469
341,399,439.265472829023
341,401,1299.82529002623
341,402,1207.90133382066
341,409,1299.15046626023
341,411,2430.10619060033
341,419,2370.31647765226
341,421,69.4590068808802
341,422,291.592388563844
341,429,172.088781763807
341,441,169.661984150303
341,451,611.634552186908
341,452,589.813434409134
341,459,586.408337326128
341,460,1290.50302731807
341,471,908.925849198826
341,472,731.30415468318
341,479,705.671627169887
341,481,1488.82743421011
341,482,1324.36307385244
341,483,1587.74908633224
341,484,1351.57123456799
341,485,1865.44081220038
341,486,1397.30425698277
341,487,1670.23290052801
341,488,1560.23126449981
341,489,1501.89253291098
341,491,1951.46124969247
341,499,1953.89682387257
341,500,260.615590095224
341,511,274.420858847145
341,512,271.287655428089
341,513,214.809444369254
341,519,351.836375070735
341,531,2386.81411827185
341,539,2296.57539585598
341,540,356.266900941484
341,551,713.768265180587
341,559,833.789677823478
341,560,1684.72524938743
341,801,1470.86432913236
341,802,1992.47453968095
341,803,3930.21959799182
341,804,5381.80090751143
341,805,6017.51187190431
341,806,6600.60527197015
341,807,6982.65253627747
341,808,10488.3792577145
342,11,776.727055791119
342,12,956.613824837519
342,19,801.051562633153
342,20,3327.89348961534
342,41,2084.37588836321
342,42,2106.45057865889
342,49,2036.00646519626
342,50,1008.171860442
342,61,2350.15560083215
